,age,job,marital,education,balance,housing,loan,day,month,campaign
26717,35,management,married,tertiary,2793,0,0,20,nov,2
39730,34,management,married,tertiary,8000,0,0,28,may,2
11691,38,self-employed,married,secondary,746,0,0,20,jun,3
2511,45,services,married,secondary,350,1,1,13,may,1
34288,19,student,single,primary,0,0,0,4,may,4
44715,27,services,single,secondary,44,0,0,7,sep,1
4318,36,technician,divorced,secondary,141,1,0,19,may,5
16736,36,services,married,unknown,-19,0,1,24,jul,1
17467,34,blue-collar,married,secondary,1682,1,1,28,jul,3
34604,35,management,married,tertiary,1432,1,0,5,may,3
17438,26,management,single,secondary,63,0,0,28,jul,4
5057,32,technician,single,tertiary,4665,1,0,21,may,2
43872,30,management,married,tertiary,1288,0,0,7,jun,1
9349,43,entrepreneur,married,tertiary,5506,0,1,6,jun,1
2162,31,blue-collar,married,secondary,297,1,0,12,may,1
30462,30,services,married,secondary,1743,1,0,5,feb,4
28499,47,management,married,tertiary,-337,0,1,29,jan,4
20020,34,management,married,tertiary,832,0,0,8,aug,4
39778,59,retired,married,tertiary,1312,1,0,1,jun,2
40335,31,technician,single,tertiary,1527,1,0,18,jun,2
27046,45,blue-collar,married,secondary,243,0,0,21,nov,1
28690,51,admin.,single,tertiary,16,1,0,30,jan,1
7643,36,management,single,tertiary,1089,1,0,30,may,1
30270,27,technician,single,secondary,63,0,0,5,feb,1
5684,46,admin.,divorced,secondary,-454,1,0,26,may,1
29274,57,management,married,secondary,123,0,0,2,feb,2
2194,48,technician,divorced,secondary,164,1,0,12,may,2
8379,46,technician,married,secondary,231,1,0,3,jun,1
16107,51,management,divorced,tertiary,0,0,1,22,jul,4
12023,40,admin.,single,secondary,142,0,1,20,jun,3
14064,55,housemaid,married,secondary,5,0,0,11,jul,2
9934,60,blue-collar,married,primary,4903,0,1,9,jun,1
35459,43,blue-collar,married,unknown,175,0,0,7,may,1
27911,48,technician,married,secondary,220,0,0,28,jan,1
14917,56,unemployed,married,secondary,2629,0,0,16,jul,2
32161,36,admin.,single,secondary,11174,1,0,15,apr,1
29808,40,services,married,secondary,293,0,0,4,feb,2
36738,37,blue-collar,married,secondary,3420,1,0,12,may,1
32859,25,technician,single,secondary,1105,1,0,17,apr,1
5211,28,self-employed,single,secondary,131,1,0,23,may,14
15443,28,admin.,single,unknown,24,1,0,18,jul,2
8506,40,blue-collar,married,primary,1698,1,1,3,jun,5
8111,33,management,divorced,tertiary,166,1,0,2,jun,1
26789,30,unemployed,married,primary,1379,0,1,20,nov,2
28946,43,admin.,married,secondary,877,1,0,2,feb,1
42612,67,retired,married,primary,1430,0,0,11,jan,2
29622,36,management,single,tertiary,219,0,0,3,feb,6
5552,48,management,divorced,tertiary,851,0,1,23,may,3
21029,34,management,single,tertiary,416,0,0,14,aug,4
21534,59,retired,married,unknown,613,0,0,19,aug,2
24444,33,management,married,secondary,0,1,0,17,nov,1
14469,36,blue-collar,married,primary,1580,1,0,14,jul,3
6697,42,admin.,married,secondary,214,1,0,28,may,24
23535,49,unknown,married,secondary,0,0,0,28,aug,2
31432,19,student,single,primary,134,0,0,27,mar,2
25068,34,management,divorced,tertiary,5754,1,0,18,nov,1
26216,40,services,single,secondary,1547,1,0,20,nov,1
26177,33,services,married,secondary,293,1,0,20,nov,3
24281,40,admin.,married,secondary,0,1,1,17,nov,1
39793,47,technician,married,secondary,293,0,0,1,jun,1
31176,29,management,single,tertiary,1275,1,1,27,feb,1
34885,34,management,divorced,tertiary,-401,1,0,6,may,1
29352,46,blue-collar,married,secondary,-221,1,1,2,feb,2
19257,41,technician,married,tertiary,680,0,0,6,aug,2
23584,42,technician,divorced,secondary,37,0,0,28,aug,16
38789,35,blue-collar,married,primary,2281,1,0,18,may,2
37084,48,blue-collar,married,secondary,1394,1,0,13,may,10
18780,58,unemployed,married,primary,1183,0,0,31,jul,5
19394,50,admin.,married,secondary,-79,0,1,6,aug,7
22786,33,technician,single,secondary,291,0,0,25,aug,6
43210,58,housemaid,single,secondary,11494,0,0,4,mar,7
28115,31,services,single,secondary,374,0,0,28,jan,4
20732,52,management,married,secondary,-892,1,0,13,aug,2
12768,45,technician,married,secondary,268,0,0,7,jul,14
21352,33,technician,married,secondary,79,1,0,18,aug,6
7032,36,blue-collar,married,secondary,-347,1,1,28,may,3
4924,31,management,married,tertiary,1260,0,1,21,may,1
38687,55,blue-collar,married,primary,135,1,0,15,may,6
29503,26,management,single,tertiary,159,0,0,3,feb,1
26224,32,blue-collar,single,primary,1426,1,0,20,nov,1
14744,35,blue-collar,single,secondary,885,1,0,15,jul,6
29678,32,services,divorced,secondary,41,1,0,3,feb,4
14311,55,blue-collar,married,secondary,34,1,1,14,jul,3
38627,36,services,married,secondary,-74,1,0,15,may,6
41563,37,management,married,tertiary,0,0,0,14,sep,1
11328,54,technician,married,secondary,1455,1,0,18,jun,4
4817,33,blue-collar,single,secondary,2764,1,0,21,may,1
29512,59,unemployed,divorced,secondary,44134,0,0,3,feb,1
32311,47,entrepreneur,married,secondary,1375,1,0,16,apr,2
4518,40,blue-collar,married,primary,-740,1,0,20,may,3
43101,30,technician,single,secondary,341,0,0,23,feb,1
18631,33,admin.,married,secondary,166,0,1,31,jul,27
13245,54,blue-collar,married,secondary,1063,0,1,8,jul,3
17714,47,management,married,tertiary,24312,1,0,29,jul,3
16482,51,admin.,single,secondary,895,0,0,23,jul,2
18834,35,housemaid,married,tertiary,303,0,0,4,aug,1
22472,39,technician,married,secondary,13165,1,1,22,aug,4
34693,38,services,married,secondary,129,1,0,5,may,2
18793,36,blue-collar,married,secondary,1550,0,0,31,jul,3
24107,35,management,single,tertiary,7506,1,0,30,oct,1
44771,47,technician,married,secondary,1740,1,0,13,sep,1
2031,41,admin.,single,secondary,-256,0,1,9,may,3
44597,29,student,single,secondary,1124,0,0,24,aug,1
34963,30,technician,single,tertiary,3,1,0,6,may,2
11224,50,services,married,secondary,753,0,0,18,jun,2
27663,54,management,married,primary,5787,0,0,21,nov,2
28153,36,technician,married,tertiary,-290,1,1,29,jan,1
19888,44,technician,single,secondary,7138,0,0,8,aug,2
18242,51,services,married,secondary,393,1,1,30,jul,8
41597,34,management,single,tertiary,417,1,0,16,sep,2
40654,37,management,divorced,tertiary,0,1,0,6,aug,5
22631,33,technician,single,tertiary,0,0,0,22,aug,3
3399,32,blue-collar,married,secondary,231,1,0,15,may,10
912,47,management,divorced,tertiary,34,1,0,7,may,1
11669,56,unemployed,divorced,primary,438,0,0,20,jun,2
33966,25,management,single,tertiary,2305,0,0,30,apr,1
4937,32,technician,single,tertiary,0,1,0,21,may,2
37139,35,blue-collar,married,secondary,323,1,0,13,may,1
2471,59,retired,married,secondary,2376,0,0,13,may,1
15645,28,management,married,tertiary,250,1,0,21,jul,4
14630,47,blue-collar,married,primary,185,0,0,15,jul,5
19388,47,management,single,tertiary,324,0,1,6,aug,1
20693,50,blue-collar,married,unknown,2065,0,0,12,aug,2
12651,31,technician,married,secondary,134,0,1,4,jul,6
44337,25,services,single,unknown,2022,0,0,29,jul,8
16423,43,admin.,married,secondary,-465,1,1,23,jul,1
24070,45,blue-collar,married,secondary,1144,1,0,22,oct,1
28565,32,technician,single,secondary,337,1,0,29,jan,2
4572,39,blue-collar,single,secondary,4286,1,0,20,may,2
1627,45,admin.,married,secondary,180,1,0,9,may,1
8712,36,services,married,secondary,895,1,1,4,jun,1
38142,60,retired,divorced,secondary,496,1,0,15,may,2
6655,41,management,married,primary,-679,1,1,28,may,2
27091,30,technician,married,secondary,455,1,0,21,nov,1
429,40,blue-collar,married,secondary,217,1,0,6,may,1
23432,35,entrepreneur,married,tertiary,1194,0,1,28,aug,10
20039,46,management,married,tertiary,1103,1,0,8,aug,3
39228,28,blue-collar,married,primary,519,1,0,18,may,9
16183,61,retired,married,secondary,479,0,0,22,jul,5
12765,43,technician,married,secondary,-796,0,0,7,jul,4
9396,38,admin.,single,secondary,3823,0,0,6,jun,5
29896,36,technician,married,tertiary,98,0,0,4,feb,1
3180,32,management,single,tertiary,0,1,0,15,may,4
16642,31,self-employed,married,secondary,296,1,1,24,jul,1
17485,27,blue-collar,single,primary,1,1,0,28,jul,6
26703,31,admin.,married,secondary,3052,1,1,20,nov,2
6248,21,blue-collar,married,secondary,223,1,0,27,may,1
17165,56,management,married,tertiary,-1493,0,1,28,jul,4
20930,30,admin.,married,tertiary,631,0,0,13,aug,3
17895,58,retired,married,secondary,901,1,1,30,jul,2
26134,53,admin.,married,secondary,2924,0,0,19,nov,6
30176,69,management,married,tertiary,840,0,0,5,feb,3
7258,30,admin.,divorced,primary,1032,1,0,29,may,5
7811,53,blue-collar,divorced,primary,2656,1,0,30,may,2
12980,26,blue-collar,single,secondary,6,0,1,7,jul,3
8587,49,admin.,married,secondary,0,1,1,3,jun,3
6596,52,admin.,single,secondary,1964,0,1,28,may,1
41318,68,retired,married,tertiary,2820,0,0,28,aug,2
44081,24,admin.,single,tertiary,674,1,0,6,jul,1
2276,32,management,married,tertiary,-24,1,0,12,may,4
36413,48,services,single,secondary,-470,1,0,11,may,2
14818,32,technician,single,secondary,0,0,1,16,jul,1
3508,36,blue-collar,single,secondary,1392,1,0,15,may,2
21505,31,technician,married,tertiary,6562,1,0,19,aug,2
23729,44,management,married,tertiary,278,0,0,28,aug,4
8525,47,management,divorced,tertiary,-478,1,0,3,jun,6
34517,37,management,married,tertiary,658,1,0,5,may,1
9386,27,admin.,single,secondary,685,1,0,6,jun,2
23782,33,management,single,tertiary,2059,0,0,29,aug,2
23945,34,entrepreneur,married,unknown,-506,0,0,29,aug,16
34496,35,admin.,married,secondary,561,1,0,5,may,2
35996,54,blue-collar,married,primary,428,1,0,8,may,1
22330,53,management,married,tertiary,32,0,1,22,aug,2
9773,35,admin.,married,secondary,5768,1,1,9,jun,1
20060,48,blue-collar,married,primary,104,0,0,8,aug,4
39019,32,admin.,married,secondary,97,1,0,18,may,2
18850,57,admin.,married,primary,6997,0,0,4,aug,1
41721,61,retired,married,secondary,286,0,0,7,oct,1
18657,37,admin.,married,secondary,1049,0,0,31,jul,5
38545,32,management,married,tertiary,3387,1,0,15,may,5
10058,47,blue-collar,married,primary,4157,0,0,11,jun,3
34463,46,admin.,single,tertiary,2889,1,0,5,may,1
14244,34,management,married,tertiary,1906,1,0,14,jul,3
1904,37,blue-collar,married,secondary,790,0,0,9,may,1
17579,41,services,married,unknown,1538,0,0,29,jul,2
5254,37,blue-collar,married,secondary,453,1,1,23,may,1
34294,33,blue-collar,married,primary,5151,1,1,4,may,3
23491,52,management,married,tertiary,168,0,0,28,aug,4
31428,69,retired,married,unknown,647,0,0,27,mar,1
6794,35,technician,single,tertiary,59,1,0,28,may,3
40249,31,admin.,single,secondary,131,1,0,15,jun,1
3576,49,technician,married,secondary,3033,0,0,15,may,5
138,32,blue-collar,married,secondary,517,1,0,5,may,1
19564,42,management,single,tertiary,100,0,0,7,aug,2
10863,39,technician,single,secondary,2910,1,0,17,jun,5
27505,53,self-employed,single,secondary,731,0,0,21,nov,2
1295,46,services,married,secondary,2019,1,0,8,may,1
42407,29,housemaid,single,tertiary,19,0,0,3,dec,1
37672,44,admin.,single,secondary,275,1,0,14,may,5
10011,57,housemaid,married,secondary,992,0,0,9,jun,3
22874,47,blue-collar,married,primary,799,0,0,25,aug,4
13339,44,self-employed,married,secondary,5068,0,0,8,jul,2
2941,30,technician,single,secondary,768,0,1,14,may,2
20327,32,management,married,tertiary,1086,0,0,11,aug,3
31191,46,technician,married,secondary,3434,0,1,27,feb,1
28425,32,technician,single,tertiary,569,0,1,29,jan,1
15634,33,unemployed,married,secondary,-12,0,1,21,jul,2
11716,50,technician,divorced,tertiary,261,0,0,20,jun,1
8127,32,technician,divorced,secondary,-399,1,0,2,jun,1
503,29,blue-collar,married,secondary,9,1,0,6,may,1
11904,38,management,divorced,tertiary,155,1,0,20,jun,26
41919,67,retired,married,tertiary,3810,0,0,21,oct,1
39411,36,management,married,tertiary,332,1,0,22,may,7
41725,34,blue-collar,single,unknown,484,0,0,8,oct,1
35283,39,entrepreneur,divorced,secondary,-271,1,0,7,may,1
32919,40,blue-collar,married,secondary,679,1,0,17,apr,2
833,42,management,married,tertiary,386,1,0,7,may,1
19847,33,technician,single,secondary,671,0,0,8,aug,2
18708,59,technician,married,unknown,1471,0,0,31,jul,3
18672,42,technician,married,secondary,1812,1,0,31,jul,2
6148,31,blue-collar,married,secondary,557,1,1,27,may,1
41130,52,management,married,tertiary,583,0,0,18,aug,1
2482,49,management,married,tertiary,400,1,0,13,may,1
28230,32,technician,single,secondary,283,1,0,29,jan,1
226,58,management,married,unknown,1065,1,0,5,may,3
40826,29,management,single,tertiary,630,0,0,11,aug,3
18669,50,management,divorced,tertiary,813,1,0,31,jul,2
28194,47,retired,divorced,secondary,47,0,0,29,jan,1
8815,52,management,divorced,tertiary,907,1,0,4,jun,2
21005,36,technician,married,secondary,25,0,0,14,aug,2
24343,34,housemaid,married,tertiary,1265,1,0,17,nov,1
6663,28,services,married,secondary,1214,0,0,28,may,1
8007,39,management,married,tertiary,22,1,0,2,jun,1
17102,46,blue-collar,married,primary,-160,0,1,25,jul,11
41759,67,retired,married,primary,1430,0,0,12,oct,3
31308,29,admin.,single,secondary,345,0,0,11,mar,3
23490,51,blue-collar,married,primary,-272,0,1,28,aug,5
38095,30,technician,divorced,tertiary,317,1,0,15,may,3
44818,37,admin.,married,secondary,529,1,0,16,sep,1
31459,32,technician,single,tertiary,392,1,0,1,apr,2
31322,64,technician,married,tertiary,1319,0,0,12,mar,2
44082,32,management,single,tertiary,623,0,0,6,jul,3
40024,27,admin.,single,secondary,1,0,0,3,jun,1
7429,38,blue-collar,single,secondary,522,1,0,29,may,2
16763,32,blue-collar,divorced,primary,-156,1,0,24,jul,2
15403,51,services,married,secondary,0,0,0,18,jul,3
16565,51,entrepreneur,married,unknown,29,1,0,24,jul,1
16684,34,technician,single,secondary,103,1,1,24,jul,1
38338,28,blue-collar,single,secondary,-545,1,1,15,may,1
30607,35,admin.,divorced,secondary,627,1,0,6,feb,6
23930,42,unemployed,divorced,tertiary,-166,0,0,29,aug,4
44952,73,retired,married,secondary,2850,0,0,8,oct,1
36590,45,blue-collar,married,primary,491,1,1,12,may,5
36210,43,services,single,tertiary,553,0,0,11,may,1
12569,60,blue-collar,married,primary,241,0,1,3,jul,3
11227,59,retired,married,primary,1245,0,0,18,jun,2
44313,55,technician,married,tertiary,1320,0,0,28,jul,1
347,39,blue-collar,married,primary,-100,1,0,5,may,2
15009,49,management,married,tertiary,964,1,1,17,jul,1
29403,31,services,single,tertiary,620,0,0,2,feb,1
15480,37,blue-collar,single,secondary,392,1,0,18,jul,3
4194,34,technician,divorced,tertiary,501,1,0,19,may,12
19305,35,management,married,tertiary,249,1,0,6,aug,2
13332,27,services,single,secondary,-151,0,0,8,jul,2
18498,39,management,single,primary,375,0,0,31,jul,2
37449,51,technician,married,secondary,-491,1,1,13,may,2
37468,38,blue-collar,married,primary,168,1,1,13,may,3
2370,41,blue-collar,married,secondary,429,1,0,13,may,1
9508,40,services,single,secondary,2936,0,0,6,jun,2
36762,31,blue-collar,married,secondary,439,1,0,12,may,2
28148,53,services,married,unknown,164,0,0,29,jan,1
26610,34,management,married,secondary,56,1,0,20,nov,3
31212,45,admin.,married,secondary,129,1,0,2,mar,1
19918,45,management,married,tertiary,4877,1,0,8,aug,2
40990,28,services,single,secondary,231,1,1,13,aug,1
29342,39,management,married,tertiary,588,1,1,2,feb,2
12382,55,retired,single,primary,700,0,1,27,jun,1
717,39,blue-collar,married,secondary,607,1,0,6,may,2
33133,32,services,married,secondary,197,1,0,20,apr,4
22367,56,retired,married,secondary,415,0,0,22,aug,2
6862,36,management,married,tertiary,428,0,0,28,may,1
32853,37,management,single,tertiary,146,1,0,17,apr,1
15115,31,services,single,secondary,2251,1,1,17,jul,1
6217,29,admin.,single,tertiary,2904,1,0,27,may,1
15168,32,technician,married,tertiary,231,1,0,17,jul,2
42569,28,management,single,tertiary,1840,0,0,28,dec,1
27539,41,blue-collar,married,primary,686,1,0,21,nov,3
18370,39,services,married,secondary,-697,1,0,31,jul,2
21970,53,technician,married,tertiary,988,0,0,20,aug,5
5210,35,admin.,married,secondary,2238,1,0,23,may,3
14896,31,management,single,tertiary,574,1,0,16,jul,2
26008,32,technician,married,tertiary,0,1,0,19,nov,4
26796,32,blue-collar,married,secondary,5075,1,0,20,nov,2
42068,21,student,single,primary,8278,0,0,29,oct,1
6325,26,admin.,married,secondary,0,0,0,27,may,1
14717,50,management,married,tertiary,2629,1,0,15,jul,4
55,38,entrepreneur,single,tertiary,243,0,1,5,may,1
41404,46,admin.,married,tertiary,2552,0,0,3,sep,1
25936,49,blue-collar,married,primary,6429,0,0,19,nov,1
43048,34,management,married,tertiary,271,1,0,15,feb,1
5097,37,blue-collar,married,primary,543,1,0,21,may,1
12537,55,retired,married,secondary,85,0,0,3,jul,2
8015,31,blue-collar,married,secondary,0,1,0,2,jun,1
3974,45,self-employed,married,secondary,1113,1,0,16,may,2
6393,37,blue-collar,single,tertiary,1222,0,0,27,may,2
24146,33,technician,married,secondary,1234,0,0,9,nov,1
38657,35,self-employed,married,secondary,-56,1,0,15,may,2
357,33,entrepreneur,single,tertiary,1068,1,0,5,may,2
14253,30,services,divorced,secondary,-94,1,0,14,jul,2
20508,33,technician,single,secondary,2481,0,0,12,aug,2
1164,30,services,married,secondary,442,1,0,8,may,2
11010,52,services,married,tertiary,2801,1,1,17,jun,2
35949,41,technician,married,secondary,2576,1,1,8,may,5
18740,37,technician,married,tertiary,4439,1,0,31,jul,29
13000,43,unknown,married,secondary,1926,0,0,7,jul,13
5924,27,technician,single,secondary,1693,1,0,26,may,2
20803,42,technician,married,tertiary,849,0,0,13,aug,2
27733,54,technician,married,secondary,1076,0,0,28,jan,1
41718,29,technician,single,tertiary,172,1,1,7,oct,2
10957,35,blue-collar,married,unknown,53,0,0,17,jun,2
4037,27,services,single,secondary,-20,0,0,16,may,6
18143,31,technician,divorced,secondary,-174,0,1,30,jul,10
21844,31,technician,married,secondary,310,1,0,20,aug,2
15075,48,entrepreneur,married,tertiary,461,0,1,17,jul,1
30023,52,self-employed,married,primary,314,1,0,4,feb,2
26457,30,technician,single,tertiary,3086,1,0,20,nov,1
11063,27,blue-collar,single,secondary,370,1,0,17,jun,21
19910,31,admin.,married,secondary,88,1,1,8,aug,2
11480,53,services,married,secondary,2774,0,1,19,jun,1
23987,32,management,married,tertiary,16,0,0,29,aug,2
20001,40,management,married,tertiary,1468,0,0,8,aug,2
21902,34,management,married,tertiary,881,0,0,20,aug,2
9371,39,admin.,married,secondary,441,0,0,6,jun,2
30930,43,unemployed,married,tertiary,58,1,0,9,feb,4
33873,59,retired,married,primary,363,0,0,30,apr,1
36000,39,blue-collar,married,secondary,-405,1,0,8,may,1
37808,44,housemaid,married,primary,1342,1,1,14,may,2
30979,44,unemployed,married,primary,-43,1,0,9,feb,6
44299,33,management,single,tertiary,373,0,1,27,jul,1
11201,36,services,single,secondary,755,0,0,18,jun,1
12516,34,services,married,secondary,0,0,1,2,jul,4
16668,39,admin.,divorced,secondary,1086,0,0,24,jul,1
42415,33,technician,married,secondary,711,0,0,4,dec,2
7141,41,blue-collar,married,primary,262,1,0,29,may,1
45185,60,services,married,tertiary,4256,1,0,16,nov,1
44130,50,entrepreneur,divorced,tertiary,315,0,0,12,jul,2
14693,31,technician,married,secondary,303,1,0,15,jul,4
3027,36,admin.,married,secondary,998,1,0,14,may,2
22527,39,management,married,tertiary,0,0,0,22,aug,6
