,age,job,marital,education,balance,housing,loan,day,month,campaign
21968,46,blue-collar,married,primary,620,1,0,20,aug,2
35925,35,admin.,single,secondary,0,1,0,8,may,3
16236,45,admin.,married,secondary,295,1,0,23,jul,1
6593,37,admin.,single,secondary,1066,1,0,28,may,4
136,32,technician,single,secondary,0,1,0,5,may,1
9332,51,management,married,tertiary,12,0,0,6,jun,4
15433,49,management,divorced,tertiary,169,0,0,18,jul,1
8851,24,services,single,secondary,-141,1,0,4,jun,2
4385,48,technician,single,secondary,479,0,0,20,may,5
11356,36,blue-collar,married,secondary,537,0,0,19,jun,6
33574,40,management,single,tertiary,759,1,0,20,apr,2
37068,30,blue-collar,married,primary,25,1,0,13,may,1
1396,39,services,single,secondary,-244,1,0,8,may,2
40532,34,admin.,married,secondary,1551,1,1,8,jul,2
36322,44,blue-collar,married,secondary,1071,1,0,11,may,3
34182,45,blue-collar,married,secondary,10252,0,0,4,may,2
27179,54,management,married,tertiary,203,0,0,21,nov,1
33916,59,management,married,tertiary,1729,0,0,30,apr,1
7663,49,admin.,divorced,secondary,169,1,0,30,may,1
14455,31,management,married,tertiary,153,1,0,14,jul,3
42425,61,management,married,tertiary,0,1,1,7,dec,2
31501,24,blue-collar,married,secondary,-220,1,0,2,apr,1
17017,46,services,married,primary,860,0,0,25,jul,1
11645,45,entrepreneur,married,tertiary,0,1,0,20,jun,2
4338,24,admin.,single,secondary,1019,1,0,19,may,26
10603,49,services,divorced,secondary,3250,0,0,16,jun,3
10110,58,admin.,married,primary,2232,0,0,11,jun,1
9652,49,admin.,single,secondary,4509,0,0,6,jun,2
19733,55,technician,married,tertiary,1097,1,0,7,aug,4
9589,55,entrepreneur,divorced,tertiary,0,0,0,6,jun,2
24497,33,admin.,married,tertiary,585,1,0,17,nov,1
1135,28,management,married,tertiary,3,1,0,7,may,5
23505,34,management,married,tertiary,3486,0,0,28,aug,10
36635,30,blue-collar,single,primary,1803,1,0,12,may,2
42146,18,student,single,secondary,156,0,0,4,nov,2
9973,39,housemaid,divorced,secondary,7783,0,0,9,jun,2
42678,39,management,married,tertiary,2939,0,0,15,jan,2
1320,31,services,married,secondary,432,1,0,8,may,1
1624,51,blue-collar,single,primary,368,1,0,9,may,1
12659,43,blue-collar,married,secondary,105,0,1,4,jul,2
23101,34,management,married,tertiary,297,1,0,26,aug,4
10984,30,services,married,unknown,4471,1,0,17,jun,2
16284,35,management,divorced,tertiary,505,0,0,23,jul,1
40045,22,student,single,secondary,4132,0,0,3,jun,2
33949,34,admin.,single,secondary,-32,0,1,30,apr,2
9081,45,housemaid,married,tertiary,2424,0,0,5,jun,1
42131,55,management,single,tertiary,0,0,0,3,nov,3
40272,58,retired,married,primary,1077,0,0,15,jun,1
12777,29,admin.,married,secondary,488,0,1,7,jul,1
28338,36,admin.,single,secondary,268,0,1,29,jan,1
18564,51,entrepreneur,divorced,secondary,1,1,1,31,jul,1
28113,29,unemployed,single,primary,1027,0,0,28,jan,3
21625,37,entrepreneur,married,secondary,46,0,1,19,aug,4
18785,56,blue-collar,married,primary,2163,0,0,31,jul,3
20950,35,management,married,tertiary,178,0,0,14,aug,2
44815,60,retired,married,secondary,975,0,0,16,sep,1
15747,43,admin.,married,secondary,1625,1,1,21,jul,1
17677,52,admin.,married,secondary,5517,1,1,29,jul,2
14359,47,admin.,married,secondary,104,1,1,14,jul,2
2033,32,services,single,secondary,85,1,0,9,may,9
20325,40,self-employed,married,tertiary,271,1,0,11,aug,4
35722,41,blue-collar,married,primary,1428,1,1,8,may,1
24403,40,technician,married,secondary,1952,1,0,17,nov,1
18157,53,unemployed,married,secondary,2248,1,0,30,jul,1
35505,34,technician,single,secondary,105,1,0,7,may,2
31205,28,technician,single,tertiary,356,0,0,2,mar,2
31995,56,blue-collar,married,primary,2765,0,0,13,apr,3
31663,59,services,married,primary,1562,1,0,6,apr,2
8139,36,management,single,tertiary,-78,1,0,2,jun,1
4750,38,unknown,married,unknown,124,1,0,20,may,13
35488,29,management,married,tertiary,2417,1,0,7,may,2
3633,27,technician,married,secondary,7,1,0,15,may,2
39056,30,self-employed,single,unknown,-142,1,0,18,may,1
33864,34,management,single,tertiary,612,0,0,30,apr,1
18260,45,blue-collar,married,secondary,726,1,0,31,jul,6
42016,63,retired,married,tertiary,937,0,0,28,oct,2
3845,29,blue-collar,single,primary,-63,1,0,16,may,3
22471,36,management,single,secondary,1898,1,0,22,aug,4
8768,26,admin.,single,secondary,-12,1,0,4,jun,1
28774,34,management,married,tertiary,351,0,0,30,jan,1
8253,48,unemployed,married,primary,1849,1,0,2,jun,3
5300,32,student,single,secondary,1883,1,0,23,may,1
14600,53,blue-collar,married,primary,4143,0,0,15,jul,3
4503,42,management,married,secondary,2416,1,0,20,may,4
23485,34,unemployed,married,tertiary,473,0,0,28,aug,11
33976,58,management,married,tertiary,1907,0,0,30,apr,2
20551,47,management,married,secondary,-1854,1,1,12,aug,2
14576,51,retired,married,secondary,509,1,0,15,jul,4
3339,40,blue-collar,married,primary,1061,1,0,15,may,4
33246,31,blue-collar,single,secondary,88,1,0,20,apr,5
31338,61,management,married,tertiary,5157,0,0,13,mar,1
38953,44,blue-collar,married,secondary,2979,1,0,18,may,5
22597,58,blue-collar,married,primary,4354,1,0,22,aug,7
14958,27,student,married,secondary,119,1,0,16,jul,2
28656,30,self-employed,married,unknown,1712,0,0,29,jan,3
25548,31,technician,single,tertiary,1881,0,0,19,nov,1
38956,31,admin.,single,tertiary,493,1,0,18,may,1
39986,29,management,single,tertiary,637,1,0,3,jun,1
17664,35,admin.,married,secondary,-112,0,0,29,jul,4
27115,43,entrepreneur,single,tertiary,5347,0,0,21,nov,3
8933,49,blue-collar,married,primary,266,1,0,4,jun,2
7646,37,management,single,secondary,3167,1,0,30,may,1
13850,55,retired,married,primary,386,0,1,10,jul,1
44964,21,blue-collar,single,primary,-42,0,0,10,oct,1
30533,34,management,single,tertiary,1228,0,0,5,feb,8
28456,31,technician,married,tertiary,81,1,0,29,jan,1
35067,28,blue-collar,married,tertiary,417,1,1,6,may,2
26098,41,self-employed,divorced,tertiary,4717,1,0,19,nov,2
5433,31,blue-collar,single,secondary,-78,1,1,23,may,2
24404,56,management,married,tertiary,2551,1,0,17,nov,2
8115,34,self-employed,single,tertiary,72,1,0,2,jun,1
15630,37,technician,divorced,secondary,79,0,0,21,jul,1
28501,46,services,married,secondary,2202,1,0,29,jan,2
22252,37,management,married,secondary,510,1,0,21,aug,6
18527,33,entrepreneur,single,tertiary,99,0,1,31,jul,3
3828,38,blue-collar,married,primary,467,1,0,16,may,1
5438,32,admin.,married,secondary,0,0,0,23,may,3
31673,38,management,divorced,tertiary,714,1,0,7,apr,2
11955,51,technician,married,primary,1550,0,0,20,jun,5
20021,54,services,married,secondary,196,0,0,8,aug,4
44216,36,management,divorced,tertiary,649,0,0,16,jul,2
45134,70,retired,married,secondary,0,0,0,27,oct,1
20940,40,housemaid,married,secondary,163,0,0,13,aug,7
4404,38,blue-collar,married,secondary,171,1,1,20,may,1
8002,48,management,divorced,tertiary,5041,1,0,2,jun,1
34022,33,management,single,tertiary,1431,0,0,30,apr,1
14757,44,admin.,married,secondary,345,1,0,16,jul,8
5082,34,blue-collar,married,secondary,1739,1,1,21,may,2
17317,28,admin.,single,tertiary,1104,1,0,28,jul,7
16051,26,technician,single,secondary,1842,1,1,22,jul,1
512,55,unemployed,divorced,secondary,387,1,0,6,may,1
21158,50,self-employed,married,secondary,1138,0,0,14,aug,10
8058,30,management,married,tertiary,732,1,0,2,jun,1
11467,48,self-employed,married,primary,1204,1,0,19,jun,1
27303,43,management,married,tertiary,13851,1,0,21,nov,1
31513,36,technician,married,secondary,4613,0,0,2,apr,1
9154,37,entrepreneur,married,secondary,351,1,0,5,jun,3
37705,34,management,married,tertiary,902,1,0,14,may,1
18513,57,retired,married,primary,3549,0,0,31,jul,36
21221,32,technician,single,tertiary,3818,0,0,18,aug,4
6777,40,admin.,divorced,secondary,-541,1,1,28,may,4
18764,31,technician,married,tertiary,1186,0,1,31,jul,16
3441,46,blue-collar,married,secondary,536,1,0,15,may,2
27619,33,management,single,tertiary,3821,0,0,21,nov,5
35880,39,management,single,tertiary,1143,1,0,8,may,6
11418,54,services,married,secondary,0,0,0,19,jun,1
29910,59,unemployed,married,secondary,729,0,0,4,feb,1
6917,42,management,single,tertiary,4264,1,0,28,may,1
19687,33,management,married,tertiary,5,1,0,7,aug,1
6196,59,retired,married,secondary,-48,1,0,27,may,1
1240,34,blue-collar,single,primary,0,1,0,8,may,1
31353,22,student,single,secondary,2139,0,0,17,mar,8
4939,37,technician,married,secondary,5729,1,0,21,may,3
8195,31,blue-collar,married,secondary,1529,1,0,2,jun,8
24153,40,management,single,secondary,9916,0,0,10,nov,1
7017,31,admin.,married,secondary,439,0,0,28,may,4
4027,53,technician,divorced,tertiary,647,1,0,16,may,6
27395,32,services,single,secondary,11287,1,0,21,nov,7
36434,31,management,married,tertiary,414,1,0,11,may,2
23472,43,management,single,secondary,465,0,0,28,aug,12
5512,43,admin.,single,secondary,-495,1,1,23,may,1
34479,46,admin.,married,secondary,3145,1,0,5,may,1
19562,35,technician,married,tertiary,1654,0,0,7,aug,2
11616,48,blue-collar,married,primary,237,1,0,19,jun,18
3837,45,blue-collar,married,primary,1163,0,0,16,may,1
21018,32,technician,single,tertiary,1038,0,0,14,aug,4
37829,33,blue-collar,married,secondary,249,1,0,14,may,7
26960,34,services,married,secondary,0,1,0,21,nov,1
24755,43,entrepreneur,married,tertiary,13342,1,0,18,nov,1
22980,47,blue-collar,married,primary,0,0,0,26,aug,4
8230,28,blue-collar,single,primary,8263,1,0,2,jun,1
2918,43,unemployed,single,primary,698,1,0,14,may,1
22263,57,retired,married,primary,0,0,0,21,aug,3
23750,35,technician,married,secondary,433,0,0,28,aug,16
3333,42,management,married,tertiary,9,1,0,15,may,3
7074,43,technician,married,secondary,-496,1,0,29,may,2
7299,50,management,married,unknown,914,1,0,29,may,3
42680,37,management,married,tertiary,0,0,0,15,jan,2
28085,46,admin.,married,secondary,1264,0,0,28,jan,2
45059,43,management,married,tertiary,2450,0,1,20,oct,1
31926,30,technician,single,tertiary,987,0,0,9,apr,6
25054,35,management,divorced,tertiary,2287,0,0,18,nov,3
31554,61,technician,married,tertiary,0,0,0,3,apr,1
24946,51,technician,divorced,secondary,131,1,0,18,nov,1
22242,34,management,single,tertiary,0,0,0,21,aug,4
41580,31,student,single,tertiary,64,0,0,15,sep,1
42241,51,management,married,tertiary,346,0,0,12,nov,2
45081,34,technician,single,secondary,1279,1,0,21,oct,3
22595,46,housemaid,married,primary,304,0,0,22,aug,5
39839,36,admin.,single,secondary,119,0,0,2,jun,2
10486,47,retired,married,secondary,477,0,0,16,jun,3
36053,38,services,married,secondary,741,1,0,11,may,1
35213,54,management,divorced,secondary,300,1,0,7,may,1
32215,32,technician,single,secondary,309,1,1,16,apr,1
17303,52,services,married,primary,14,0,1,28,jul,5
15907,44,blue-collar,married,primary,6393,0,0,22,jul,20
11120,36,blue-collar,married,tertiary,9,1,0,18,jun,3
18779,42,admin.,married,secondary,247,1,0,31,jul,5
33448,32,management,single,tertiary,1831,1,0,20,apr,2
16663,35,technician,single,tertiary,4,1,0,24,jul,1
8270,53,blue-collar,married,secondary,-711,1,0,2,jun,1
215,40,technician,married,tertiary,483,1,0,5,may,1
42963,53,admin.,married,secondary,10541,0,0,9,feb,2
17197,36,technician,married,secondary,-90,1,0,28,jul,3
17071,30,admin.,single,tertiary,33,1,0,25,jul,1
6198,42,admin.,married,secondary,818,1,0,27,may,1
14537,60,retired,married,secondary,0,0,0,15,jul,3
38220,50,blue-collar,married,primary,226,1,0,15,may,1
5355,32,blue-collar,married,primary,410,1,0,23,may,2
31986,31,entrepreneur,divorced,secondary,290,1,0,13,apr,1
31186,37,management,married,tertiary,708,1,0,27,feb,4
43652,51,technician,married,tertiary,0,0,0,7,may,2
20043,49,technician,divorced,secondary,229,0,0,8,aug,2
11018,50,admin.,married,primary,276,0,1,17,jun,6
23859,56,management,married,tertiary,67,0,1,29,aug,2
9371,39,admin.,married,secondary,441,0,0,6,jun,2
20536,59,self-employed,married,unknown,59,0,0,12,aug,2
20778,32,management,married,tertiary,1337,0,0,13,aug,2
26660,35,services,single,secondary,2467,0,0,20,nov,5
32070,34,blue-collar,single,secondary,47,1,0,14,apr,1
2589,31,blue-collar,single,secondary,-745,1,0,13,may,1
22497,50,admin.,married,primary,82,0,0,22,aug,4
14270,29,blue-collar,single,primary,10,0,0,14,jul,3
12350,40,blue-collar,married,secondary,72,1,0,26,jun,3
44697,33,blue-collar,single,secondary,329,0,0,6,sep,1
40087,25,services,single,secondary,594,0,0,4,jun,2
20728,54,housemaid,married,primary,284,0,0,13,aug,4
23828,45,management,married,tertiary,1186,0,0,29,aug,7
39525,32,technician,single,tertiary,705,1,0,25,may,2
14759,32,technician,single,secondary,210,1,0,16,jul,2
5553,32,technician,married,secondary,1247,1,0,23,may,3
44571,29,technician,single,secondary,113,0,0,16,aug,2
12833,29,blue-collar,single,primary,161,0,1,7,jul,1
30308,29,unemployed,single,secondary,1562,1,0,5,feb,1
19160,39,management,married,tertiary,13021,0,0,5,aug,2
23951,41,management,married,secondary,148,0,0,29,aug,9
23166,32,technician,single,tertiary,127,1,0,27,aug,17
1478,32,admin.,single,secondary,184,1,0,8,may,4
21906,50,technician,married,secondary,-584,0,0,20,aug,2
16567,40,services,married,secondary,0,1,0,24,jul,1
28661,27,management,single,primary,13,0,0,30,jan,3
10993,32,services,single,secondary,1364,1,1,17,jun,5
32416,53,admin.,married,secondary,3703,1,0,16,apr,1
42595,45,unemployed,married,secondary,891,1,0,7,jan,1
13506,37,management,married,unknown,247,0,0,9,jul,1
11156,45,housemaid,married,tertiary,143,0,0,18,jun,1
5829,29,services,married,secondary,283,0,1,26,may,1
21506,56,blue-collar,married,secondary,0,0,0,19,aug,15
6841,45,blue-collar,married,primary,446,1,0,28,may,1
32317,46,services,married,secondary,1550,1,0,16,apr,2
21584,38,management,single,tertiary,231,0,0,19,aug,2
39132,34,blue-collar,married,primary,392,1,0,18,may,3
33740,64,technician,married,tertiary,826,0,0,22,apr,1
21657,57,management,married,tertiary,929,0,0,19,aug,8
26433,37,blue-collar,married,secondary,693,0,0,20,nov,2
10488,49,housemaid,married,primary,3436,0,0,16,jun,2
24451,54,services,divorced,secondary,2398,1,0,17,nov,1
18986,58,management,married,tertiary,9683,0,0,4,aug,2
4405,37,management,divorced,tertiary,42,1,1,20,may,4
44654,27,technician,single,tertiary,1075,0,0,2,sep,2
8746,37,services,married,secondary,780,1,0,4,jun,5
9832,47,technician,married,secondary,10179,1,0,9,jun,2
6824,40,management,married,secondary,-240,0,1,28,may,3
18330,42,admin.,single,tertiary,634,0,0,31,jul,2
24826,36,technician,married,secondary,154,1,0,18,nov,1
32859,25,technician,single,secondary,1105,1,0,17,apr,1
9174,45,blue-collar,single,secondary,143,0,0,5,jun,1
33695,30,technician,single,tertiary,411,0,0,21,apr,1
40693,66,admin.,married,secondary,5464,0,0,7,aug,1
14701,30,admin.,married,secondary,0,0,0,15,jul,5
37276,35,services,single,secondary,-639,1,1,13,may,1
16939,26,technician,married,tertiary,233,1,0,25,jul,1
28382,32,unemployed,married,secondary,869,1,0,29,jan,1
16945,41,entrepreneur,married,secondary,2959,1,0,25,jul,1
27224,42,technician,single,secondary,716,1,0,21,nov,1
5167,37,management,married,tertiary,0,1,1,21,may,5
10863,39,technician,single,secondary,2910,1,0,17,jun,5
15745,33,blue-collar,married,secondary,327,1,0,21,jul,1
22122,51,blue-collar,married,primary,0,0,0,21,aug,4
28878,44,unemployed,married,unknown,1309,0,0,30,jan,2
14091,47,services,married,secondary,1073,0,0,11,jul,3
607,51,blue-collar,married,primary,653,1,1,6,may,1
4421,30,management,single,tertiary,162,1,0,20,may,4
38641,31,admin.,single,secondary,862,1,0,15,may,2
27070,34,management,married,tertiary,1483,1,0,21,nov,1
20987,40,housemaid,married,secondary,4610,0,0,14,aug,2
23381,55,management,married,tertiary,1713,0,0,27,aug,5
6393,37,blue-collar,single,tertiary,1222,0,0,27,may,2
44076,32,student,single,secondary,61,0,1,5,jul,3
27422,36,management,single,tertiary,72,1,1,21,nov,7
38636,29,entrepreneur,married,secondary,422,1,0,15,may,3
14256,31,services,married,secondary,78,1,1,14,jul,2
238,44,admin.,divorced,secondary,66,1,0,5,may,1
10894,51,blue-collar,married,primary,48,0,1,17,jun,1
19444,51,blue-collar,married,primary,7098,0,0,6,aug,7
30394,58,retired,single,secondary,-158,1,0,5,feb,1
35769,37,blue-collar,single,secondary,180,1,0,8,may,2
20868,30,management,single,tertiary,756,0,0,13,aug,4
14033,32,self-employed,married,secondary,514,1,0,11,jul,1
16315,36,technician,married,tertiary,62,0,0,23,jul,2
12502,31,admin.,divorced,secondary,824,1,0,2,jul,3
6369,53,blue-collar,single,unknown,1555,1,0,27,may,2
26592,43,self-employed,married,secondary,5704,1,0,20,nov,3
33549,28,admin.,married,secondary,49,1,0,20,apr,3
23918,46,management,divorced,secondary,-852,0,1,29,aug,2
3230,42,technician,single,secondary,1882,1,0,15,may,1
42837,29,admin.,single,tertiary,514,0,0,2,feb,1
11930,38,technician,single,secondary,258,0,1,20,jun,2
25375,41,management,married,secondary,1471,1,0,18,nov,2
34092,57,housemaid,divorced,unknown,11632,0,0,30,apr,2
32696,31,admin.,married,secondary,8295,1,0,17,apr,1
32014,24,technician,single,secondary,139,0,0,14,apr,1
10016,39,services,married,secondary,1367,1,0,9,jun,4
20754,31,management,single,tertiary,170,1,1,13,aug,2
32252,30,management,single,tertiary,726,1,0,16,apr,1
24975,50,services,married,primary,2603,0,0,18,nov,1
43108,35,housemaid,married,tertiary,11219,0,0,23,feb,1
43303,42,management,married,tertiary,1205,0,0,15,mar,1
34107,34,management,married,tertiary,0,1,0,30,apr,1
9571,49,technician,single,secondary,-97,1,0,6,jun,2
12482,29,technician,married,tertiary,975,0,0,1,jul,1
32502,29,blue-collar,married,secondary,933,1,0,17,apr,2
541,49,services,divorced,secondary,505,1,0,6,may,1
31713,50,services,single,secondary,1716,1,0,7,apr,1
41310,66,retired,married,secondary,2048,0,0,27,aug,1
9037,44,services,married,secondary,382,0,0,5,jun,1
17951,43,services,married,secondary,-1,0,0,30,jul,2
18943,47,unknown,married,unknown,194,0,0,4,aug,1
23035,32,management,single,tertiary,5167,0,0,26,aug,18
41597,34,management,single,tertiary,417,1,0,16,sep,2
4946,49,blue-collar,divorced,primary,2262,1,0,21,may,3
17528,47,services,married,secondary,3333,1,1,29,jul,2
4499,35,blue-collar,married,secondary,2054,1,0,20,may,1
31916,31,services,single,secondary,900,1,0,9,apr,2
24348,51,services,divorced,secondary,518,1,0,17,nov,1
34358,36,management,married,tertiary,953,1,1,4,may,2
5958,33,technician,married,tertiary,480,1,0,26,may,4
33891,48,admin.,married,secondary,344,0,0,30,apr,1
34039,36,self-employed,single,tertiary,351,0,0,30,apr,1
7924,36,blue-collar,married,secondary,71,1,0,30,may,5
40081,25,admin.,single,secondary,1871,0,0,4,jun,1
10511,37,blue-collar,single,secondary,1120,0,0,16,jun,3
22139,47,management,single,tertiary,0,0,0,21,aug,2
15105,42,technician,married,secondary,782,1,0,17,jul,2
35038,35,blue-collar,married,primary,623,1,0,6,may,2
10266,40,technician,married,secondary,240,0,0,12,jun,4
44031,29,student,single,secondary,808,0,0,29,jun,1
33123,39,technician,married,secondary,834,1,1,20,apr,1
12230,40,unemployed,married,tertiary,1558,1,0,20,jun,15
37146,50,blue-collar,married,primary,953,1,0,13,may,1
26463,34,management,married,tertiary,273,1,0,20,nov,1
26345,32,blue-collar,divorced,secondary,658,0,0,20,nov,2
